Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,profit ,proper data
1682,CA-2015-122882,07-09-2015,13-09-2015,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,59.931,07-09-2015
1683,US-2017-101497,29-09-2017,01-10-2017,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,2.8455,29-09-2017
1684,CA-2017-147585,07-11-2017,12-11-2017,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,2.223,07-11-2017
1685,CA-2018-149489,24-04-2018,27-04-2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,14.892,24-04-2018
1686,CA-2018-149489,24-04-2018,27-04-2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,0.1782,24-04-2018
1687,CA-2018-149489,24-04-2018,27-04-2018,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,1.1277,24-04-2018
1688,CA-2018-143798,10-12-2018,12-12-2018,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,1.5552,10-12-2018
1689,CA-2018-143798,10-12-2018,12-12-2018,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,46.632,10-12-2018
1690,CA-2015-142839,16-08-2015,20-08-2015,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,127.9638,16-08-2015
1691,CA-2018-129833,09-12-2018,15-12-2018,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5.0175,09-12-2018
1692,CA-2018-129833,09-12-2018,15-12-2018,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4,1.56,09-12-2018
1693,US-2017-154361,14-03-2017,19-03-2017,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,3.282,14-03-2017
1694,US-2017-158708,26-06-2017,29-06-2017,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2.0424,26-06-2017
1695,CA-2016-156335,25-09-2016,28-09-2016,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,9.594,25-09-2016
1696,CA-2016-156335,25-09-2016,28-09-2016,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,2.169,25-09-2016
1697,CA-2016-156335,25-09-2016,28-09-2016,Second Class,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,7002,East,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,15.747,25-09-2016
1698,CA-2016-148376,27-12-2016,31-12-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,16.044,27-12-2016
1699,CA-2016-148376,27-12-2016,31-12-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.56,3.234,27-12-2016
1700,CA-2015-135657,03-06-2015,07-06-2015,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88,77.382,03-06-2015
1701,CA-2016-114069,13-07-2016,15-07-2016,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,1.7712,13-07-2016
1702,CA-2016-114069,13-07-2016,15-07-2016,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,289.656,13-07-2016
1703,CA-2016-114069,13-07-2016,15-07-2016,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,9.96,1.494,13-07-2016
1704,CA-2015-139857,02-02-2015,06-02-2015,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037,West,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35,1.8525,02-02-2015
1705,CA-2017-106306,08-03-2017,08-03-2017,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,1.4553,08-03-2017
1706,CA-2016-100545,22-11-2016,26-11-2016,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,1.7415,22-11-2016
1707,CA-2018-123491,30-10-2018,05-11-2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,43.86,6.579,30-10-2018
1708,CA-2018-123491,30-10-2018,05-11-2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,22.272,30-10-2018
1709,CA-2018-123491,30-10-2018,05-11-2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,1.113,30-10-2018
1710,CA-2018-123491,30-10-2018,05-11-2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,10.7988,30-10-2018
1711,CA-2018-123491,30-10-2018,05-11-2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,2.985,30-10-2018
1712,CA-2018-123491,30-10-2018,05-11-2018,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,255.318,30-10-2018
1713,CA-2016-145401,30-01-2016,04-02-2016,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,2.1456,30-01-2016
1714,US-2018-124968,08-09-2018,13-09-2018,Second Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,114.84375,08-09-2018
1715,CA-2018-104003,07-10-2018,13-10-2018,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,46.1499,07-10-2018
1716,CA-2017-154788,30-04-2017,04-05-2017,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,1.1568,30-04-2017
1717,CA-2017-169943,19-05-2017,24-05-2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,36.435,19-05-2017
1718,CA-2017-169943,19-05-2017,24-05-2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,68.235,19-05-2017
1719,CA-2017-169943,19-05-2017,24-05-2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,5.388,19-05-2017
1720,CA-2017-169943,19-05-2017,24-05-2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,5.964,19-05-2017
1721,CA-2017-169943,19-05-2017,24-05-2017,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,47.744,7.1616,19-05-2017
1722,US-2016-123218,20-12-2016,25-12-2016,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,159.984,23.9976,20-12-2016
1723,US-2016-123218,20-12-2016,25-12-2016,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968,38.3952,20-12-2016
1724,US-2016-123218,20-12-2016,25-12-2016,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,53.8587,20-12-2016
1725,CA-2016-127453,19-12-2016,20-12-2016,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,65.1528,19-12-2016
1726,CA-2016-127453,19-12-2016,20-12-2016,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,0.5328,19-12-2016
1727,CA-2016-127453,19-12-2016,20-12-2016,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.832,13.3248,19-12-2016
1728,US-2018-164056,29-04-2018,04-05-2018,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,157.2525,29-04-2018
1729,CA-2017-106894,07-02-2017,07-02-2017,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,15,07-02-2017
1730,CA-2017-106894,07-02-2017,07-02-2017,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,1.1745,07-02-2017
1731,CA-2015-125136,28-09-2015,03-10-2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,96.256,14.4384,28-09-2015
1732,CA-2015-125136,28-09-2015,03-10-2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,1.6032,28-09-2015
1733,US-2017-131149,10-07-2017,14-07-2017,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,50.706,10-07-2017
1734,US-2017-131149,10-07-2017,14-07-2017,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,23.136,10-07-2017
1735,CA-2018-101483,29-07-2018,01-08-2018,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,5.2272,29-07-2018
1736,CA-2018-101483,29-07-2018,01-08-2018,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,3.3,29-07-2018
1737,CA-2018-101483,29-07-2018,01-08-2018,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,0.6552,29-07-2018
1738,CA-2016-130204,03-09-2016,09-09-2016,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,4.716,03-09-2016
1739,CA-2016-130204,03-09-2016,09-09-2016,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2.685,03-09-2016
1740,CA-2016-130204,03-09-2016,09-09-2016,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45,19.4175,03-09-2016
1741,CA-2015-110527,09-08-2015,16-08-2015,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,3.132,09-08-2015
1742,CA-2018-152807,30-10-2018,03-11-2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,3.1104,30-10-2018
1743,CA-2018-152807,30-10-2018,03-11-2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168,1.0752,30-10-2018
1744,CA-2018-152807,30-10-2018,03-11-2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168,1.6752,30-10-2018
1745,CA-2018-152807,30-10-2018,03-11-2018,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,442.4,66.36,30-10-2018
1746,CA-2015-133270,06-06-2015,09-06-2015,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2.004,06-06-2015
1747,CA-2017-155670,13-08-2017,17-08-2017,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,1.6848,13-08-2017
1748,CA-2017-155670,13-08-2017,17-08-2017,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,10.272,1.5408,13-08-2017
1749,US-2015-157406,25-04-2015,29-04-2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,10.368,1.5552,25-04-2015
1750,US-2015-157406,25-04-2015,29-04-2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,6.24,0.936,25-04-2015
1751,CA-2016-139094,22-11-2016,27-11-2016,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,San Antonio,Texas,78207,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,31.0443,22-11-2016
1752,CA-2018-168837,14-10-2018,17-10-2018,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,1.419,14-10-2018
1753,CA-2018-116715,02-12-2018,05-12-2018,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,83.943,02-12-2018
1754,CA-2018-116715,02-12-2018,05-12-2018,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,16.488,02-12-2018
1755,CA-2018-116715,02-12-2018,05-12-2018,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,1.284,02-12-2018
1756,CA-2016-135622,08-12-2016,11-12-2016,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.712,54.1068,08-12-2016
1757,CA-2016-135622,08-12-2016,11-12-2016,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,257.76,08-12-2016
1758,US-2016-107349,13-07-2016,15-07-2016,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,6.2352,13-07-2016
1759,CA-2015-139017,11-05-2015,17-05-2015,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,7.0296,11-05-2015
1760,CA-2015-141817,05-01-2015,12-01-2015,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,2.9304,05-01-2015
1761,CA-2016-130785,05-09-2016,09-09-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,61.6998,05-09-2016
1762,CA-2016-130785,05-09-2016,09-09-2016,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",28.752,4.3128,05-09-2016
